ID,Date_of_Birth,Email,AI_Score,Demographic_Group,Status
APP-00416,1992-06-10,applicant_416@email.com,73,Group_C,Inactive
APP-00417,1999-03-02,applicant_417@email.com,50,Group_B,Inactive
APP-00418,02-11-1982,applicant_418@email.com,87,Group_A,Active
APP-00419,1980-09-19,applicant.num_419@email.com,,Group_B,Active
APP-00420,1990-08-26,applicant_420@email.com,58,Group_B,Active
APP-00421,1983-07-23,applicant_421@email.com,60,Group_A,Active
APP-00422,1984-12-25,applicant_422@email.com,52,Group_C,Inactive
APP-00423,1984-10-28,applicant_423@email.com,52,Group_C,Active
APP-00424,1986-03-03,applicant_424@email.com,77,Group_B,Active
APP-00425,1987-11-25,applicant_425@email.com,79,Group_C,Inactive
APP-00426,1987-03-14,applicant_426@email.com,75,Group_B,Active
APP-00427,1986-05-22,applicant_427@email.com,null,Group_B,Active
APP-00428,1985-08-30,applicant_428@email.com,null,Group_C,Active
APP-00429,2000-11-01,applicant_429@email.com,null,Group_A,Active
APP-00430,1990-04-07,applicant_430@email.com,66,Group_A,Active
APP-00431,1999-05-11,applicant_431@email.com,58,Group_A,Inactive
APP-00432,1985-11-07,applicant_432@email.com,52,Group_C,Active
APP-00433,05-07-1997,applicant_433@email.com,52,Group_B,Active
APP-00434,1992-03-15,applicant.num_434@email.com,75,Group_C,Active
APP-00435,1986-05-27,applicant.num_435@email.com,null,Group_C,Active
APP-00436,1997-07-02,applicant_436@email.com,null,Group_A,Active
APP-00437,1999-02-16,applicant_437@email.com,69,Group_C,Inactive
APP-00438,1980-03-11,applicant_438@email.com,56,Group_A,Active
APP-00439,03-09-1987,applicant.num_439@email.com,64,Group_C,Active
APP-00440,1982-10-03,applicant_440@email.com,84,Group_B,Active
APP-00441,1990-01-25,applicant_441@email.com,73,Group_A,Inactive
APP-00442,1995-12-04,applicant_442@email.com,51,Group_C,Active
APP-00443,1982-11-11,applicant_443@email.com,null,Group_A,Inactive
APP-00444,1989-03-12,applicant_444@email.com,51,Group_B,Active
APP-00445,09-18-1995,applicant.num_445@email.com,62,Group_C,Active
APP-00446,1999-10-05,applicant_446@email.com,79,Group_B,Active
APP-00447,1993-01-09,applicant_447@email.com,78,Group_B,Active
APP-00448,12-22-1987,applicant_448@email.com,63,Group_A,Active
APP-00449,1989-01-03,applicant_449@email.com,80,Group_A,Active
APP-00450,1999-04-26,applicant_450@email.com,51,Group_C,Active
APP-00451,1993-10-03,applicant.num_451@email.com,55,Group_B,Active
APP-00452,1995-05-04,applicant.num_452@email.com,62,Group_A,Active
APP-00453,12-25-1987,applicant.num_453@email.com,80,Group_C,Active
APP-00454,2000-01-13,applicant_454@email.com,51,Group_C,Active
APP-00455,07-10-1995,applicant_455email.com,68,Group_B,Active
APP-00456,10-25-1981,applicant_456@email.com,58,Group_A,Inactive
APP-00457,06-21-1997,applicant_457@email.com,61,Group_B,Inactive
APP-00458,11-05-1993,applicant_458@email.com,88,Group_A,Active
APP-00459,1994-01-27,applicant_459@email.com,78,Group_B,Active
APP-00460,02-03-1983,applicant_460email.com,68,Group_C,Active
APP-00461,1990-07-03,applicant_461@email.com,78,Group_B,Active
APP-00462,1983-12-21,applicant_462@email.com,56,Group_B,Active
APP-00463,1982-05-04,applicant_463@email.com,72,Group_C,Active
APP-00464,07-09-1997,applicant_464@email.com,64,Group_A,Active
APP-00465,1996-02-18,applicant_465@email.com,73,Group_B,Inactive
APP-00466,1981-09-15,applicant_466@email.com,73,Group_B,Inactive
APP-00467,1993-10-20,applicant_467@email.com,77,Group_A,Active
APP-00468,1999-05-31,applicant.num_468@email.com,84,Group_B,Inactive
APP-00469,1980-02-29,applicant_469@email.com,78,Group_B,Inactive
APP-00470,1999-10-14,applicant_470@email.com,51,Group_C,Active
APP-00471,1993-12-11,applicant_471@email.com,81,Group_A,Active
APP-00472,1997-10-24,applicant_472@email.com,74,Group_A,Active
APP-00473,07-30-2000,applicant_473@email.com,79,Group_B,Inactive
APP-00474,1986-09-15,applicant_474@email.com,75,Group_C,Inactive
APP-00475,05-25-1996,applicant_475@email.com,85,Group_C,Active
APP-00476,1980-02-10,applicant_476@email.com,76,Group_B,Active
APP-00477,1993-08-27,applicant_477@email.com,78,Group_C,Inactive
APP-00478,1983-06-29,applicant_478@email.com,55,Group_A,Inactive
APP-00479,1995-11-03,applicant_479@email.com,60,Group_A,Active
APP-00480,10-19-1990,applicant_480@email.com,89,Group_A,Active
APP-00481,1999-05-02,applicant_481@email.com,53,Group_B,Active
APP-00482,1989-12-14,applicant_482email.com,79,Group_A,Active
APP-00483,2000-09-06,applicant_483@email.com,61,Group_C,Inactive
APP-00484,1994-01-06,applicant.num_484@email.com,70,Group_A,Active
APP-00485,02-18-1990,applicant_485@email.com,52,Group_B,Inactive
APP-00486,1990-04-04,applicant_486@email.com,null,Group_A,Active
APP-00487,1993-03-28,applicant_487@email.com,76,Group_B,Active
APP-00488,1988-06-02,applicant_488@email.com,73,Group_A,Active
APP-00489,06-15-1999,applicant_489@email.com,75,Group_B,Inactive
APP-00490,1989-12-08,applicant_490@email.com,80,Group_A,Active
APP-00491,1980-08-04,applicant_491@email.com,,Group_A,Inactive
APP-00492,1993-03-06,applicant_492@email.com,59,Group_C,Inactive
APP-00493,1984-10-15,applicant_493@email.com,73,Group_B,Inactive
APP-00494,1983-06-28,applicant_494@email.com,62,Group_C,Active
APP-00495,1997-05-29,applicant_495@email.com,51,Group_C,Inactive
APP-00496,03-18-1990,applicant_496@email.com,59,Group_B,Inactive
APP-00497,1999-09-14,applicant_497@email.com,null,Group_C,Active
APP-00498,1992-12-01,applicant_498@email.com,59,Group_A,Active
APP-00499,1998-10-25,applicant_499@email.com,86,Group_A,Inactive
APP-00500,1996-06-27,applicant_500@email.com,55,Group_B,Active
APP-00501,1988-09-09,applicant_501@email.com,64,Group_A,Inactive
APP-00502,01-21-1992,applicant_502@email.com,55,Group_B,Active
APP-00503,1996-04-09,applicant.num_503@email.com,79,Group_B,Active
APP-00504,1999-02-03,applicant_504@email.com,55,Group_B,Active
APP-00505,09-29-1980,applicant_505@email.com,null,Group_A,Inactive
APP-00506,10-26-2000,applicant_506@email.com,70,Group_A,Inactive
APP-00507,1996-01-12,applicant_507@email.com,66,Group_C,Active
APP-00508,1981-01-14,applicant_508@email.com,55,Group_B,Active
APP-00509,05-28-1998,applicant_509@email.com,63,Group_B,Active
APP-00510,1999-08-14,applicant_510@email.com,67,Group_C,Active
APP-00511,1990-09-07,applicant_511@email.com,72,Group_A,Active
APP-00512,1995-03-16,applicant_512@email.com,74,Group_C,Inactive
APP-00513,1996-05-27,applicant_513@email.com,85,Group_C,Active
APP-00514,1983-09-05,applicant_514@email.com,62,Group_A,Inactive
APP-00515,1995-03-31,applicant_515@email.com,64,Group_B,Active
APP-00516,2000-04-14,applicant_516@email.com,69,Group_B,Active
APP-00517,04-11-1981,applicant_517@email.com,72,Group_A,Active
APP-00518,1991-04-15,applicant_518@email.com,64,Group_C,Active
APP-00519,1986-03-20,applicant_519@email.com,50,Group_B,Active
APP-00520,1982-08-13,applicant_520@email.com,86,Group_A,Active
APP-00521,1998-02-19,applicant_521@email.com,74,Group_A,Inactive
APP-00522,03-31-1987,applicant_522@email.com,60,Group_A,Active
APP-00523,1983-02-10,applicant_523@email.com,70,Group_B,Inactive
APP-00524,1996-05-07,applicant_524@email.com,75,Group_B,Active
APP-00525,1994-12-21,applicant.num_525@email.com,79,Group_A,Active
APP-00526,1995-01-16,applicant_526@email.com,,Group_C,Active
APP-00527,1986-08-29,applicant_527@email.com,69,Group_C,Active
APP-00528,08-21-1997,applicant_528@email.com,66,Group_A,Active
APP-00529,1988-07-07,applicant_529@email.com,67,Group_B,Active
APP-00530,1998-10-31,applicant.num_530@email.com,68,Group_C,Active
APP-00531,1990-03-06,applicant_531@email.com,75,Group_C,Inactive
APP-00532,1990-09-21,applicant_532@email.com,null,Group_A,Active
APP-00533,04-06-1988,applicant_533@email.com,71,Group_A,Active
APP-00534,1989-04-29,applicant_534@email.com,60,Group_C,Active
APP-00535,1982-04-05,applicant_535@email.com,75,Group_C,Inactive
APP-00536,1999-04-29,applicant_536@email.com,60,Group_A,Active
APP-00537,1989-07-17,applicant_537@email.com,84,Group_A,Active
APP-00538,1989-07-09,applicant_538@email.com,72,Group_C,Active
APP-00539,1985-07-01,applicant_539@email.com,76,Group_A,Active
APP-00540,1985-06-10,applicant_540@email.com,60,Group_C,Active
APP-00541,1999-02-03,applicant_541@email.com,59,Group_B,Active
APP-00542,1996-09-07,applicant.num_542@email.com,79,Group_C,Inactive
APP-00543,1981-03-31,applicant_543@email.com,,Group_B,Active
APP-00544,1986-05-07,applicant_544@email.com,69,Group_A,Active
APP-00545,02-26-1994,applicant_545@email.com,69,Group_B,Active
APP-00546,1980-07-26,applicant_546@email.com,80,Group_C,Active
APP-00547,1984-02-17,applicant_547@email.com,74,Group_C,Active
APP-00548,1982-10-31,applicant_548@email.com,84,Group_A,Active
APP-00549,08-18-1984,applicant_549@email.com,64,Group_C,Active
APP-00550,10-23-1992,applicant_550@email.com,68,Group_C,Active
APP-00551,1987-04-06,applicant.num_551@email.com,59,Group_B,Inactive
APP-00552,1982-06-16,applicant_552@email.com,72,Group_B,Active
APP-00553,02-18-2000,applicant_553@email.com,79,Group_A,Inactive
APP-00554,1988-11-14,applicant.num_554@email.com,71,Group_B,Active
APP-00555,1983-03-02,applicant.num_555@email.com,61,Group_C,Active
APP-00556,1988-09-10,applicant_556@email.com,69,Group_C,Active
APP-00557,1997-05-27,applicant_557@email.com,null,Group_B,Active
APP-00558,1995-04-02,applicant_558@email.com,80,Group_A,Inactive
APP-00559,1984-01-13,applicant_559@email.com,82,Group_C,Active
APP-00560,1989-01-12,applicant.num_560@email.com,51,Group_B,Active
APP-00561,1995-05-15,applicant_561@email.com,69,Group_B,Inactive
APP-00562,1989-07-28,applicant.num_562@email.com,68,Group_B,Active
APP-00563,1989-11-21,applicant_563@email.com,57,Group_A,Active
APP-00564,1990-05-20,applicant_564@email.com,70,Group_C,Inactive
APP-00565,2000-06-16,applicant_565@email.com,80,Group_C,Active
APP-00566,12-08-1986,applicant_566@email.com,66,Group_B,Active
APP-00567,1981-08-12,applicant_567email.com,53,Group_B,Active
APP-00568,1986-05-24,applicant_568@email.com,77,Group_A,Active
APP-00569,1983-07-04,applicant_569@email.com,82,Group_C,Active
APP-00570,1990-11-30,applicant_570@email.com,69,Group_B,Active
APP-00571,1987-01-22,applicant_571@email.com,null,Group_A,Active
APP-00572,02-01-1993,applicant_572@email.com,72,Group_C,Active
APP-00573,1980-11-09,applicant_573@email.com,69,Group_C,Active
APP-00574,1986-02-18,applicant_574@email.com,65,Group_A,Active
APP-00575,12-17-1987,applicant_575@email.com,64,Group_C,Active
APP-00576,1994-07-19,applicant_576@email.com,85,Group_B,Inactive
APP-00577,05-20-1998,applicant.num_577@email.com,70,Group_A,Active
APP-00578,2000-10-15,applicant_578@email.com,63,Group_A,Active
APP-00579,1992-02-02,applicant_579@email.com,64,Group_C,Active
APP-00580,2000-09-26,applicant_580@email.com,81,Group_B,Inactive
APP-00581,1983-09-25,applicant_581@email.com,65,Group_B,Active
APP-00582,1983-01-02,applicant_582@email.com,52,Group_C,Inactive
APP-00583,1990-08-21,applicant.num_583@email.com,90,Group_A,Active
APP-00584,1981-06-16,applicant_584@email.com,85,Group_B,Active
APP-00585,1992-02-10,applicant_585@email.com,62,Group_B,Inactive
APP-00586,08-14-1991,applicant_586@email.com,84,Group_B,Active
APP-00587,1982-02-06,applicant_587@email.com,58,Group_A,Active
APP-00588,1984-11-03,applicant_588@email.com,72,Group_C,Active
APP-00589,1993-10-30,applicant_589@email.com,87,Group_A,Active
APP-00590,1983-05-30,applicant_590@email.com,72,Group_A,Active
APP-00591,1994-11-26,applicant_591@email.com,59,Group_B,Active
APP-00592,1988-05-06,applicant_592email.com,79,Group_B,Active
APP-00593,1989-07-22,applicant_593@email.com,76,Group_B,Active
APP-00594,1982-07-20,applicant_594@email.com,83,Group_A,Active
APP-00595,1999-05-04,applicant_595@email.com,71,Group_A,Active
APP-00596,1980-10-02,applicant_596@email.com,85,Group_B,Active
APP-00597,1981-08-16,applicant_597@email.com,81,Group_C,Active
APP-00598,1992-04-02,applicant_598@email.com,52,Group_C,Inactive
APP-00599,1998-12-08,applicant_599@email.com,55,Group_C,Active
APP-00600,1992-11-25,applicant_600@email.com,67,Group_A,Inactive
APP-00601,1982-11-24,applicant_601@email.com,57,Group_B,Active
APP-00602,1986-08-04,applicant.num_602@email.com,86,Group_A,Active
APP-00603,1994-06-16,applicant_603@email.com,61,Group_C,Active
APP-00604,1991-01-30,applicant_604@email.com,null,Group_C,Active
APP-00605,1993-02-05,applicant_605@email.com,68,Group_A,Active
APP-00606,1980-09-17,applicant_606@email.com,56,Group_B,Active
APP-00607,1992-08-29,applicant_607@email.com,76,Group_B,Active
APP-00608,1980-08-06,applicant.num_608@email.com,58,Group_C,Active
APP-00609,1998-05-27,applicant_609@email.com,72,Group_B,Active
APP-00610,1990-05-24,applicant_610@email.com,78,Group_B,Active
APP-00611,1997-10-08,applicant_611@email.com,65,Group_B,Active
APP-00612,1995-04-04,applicant_612@email.com,66,Group_B,Inactive
APP-00613,2000-03-17,applicant_613@email.com,74,Group_C,Inactive
APP-00614,1991-04-05,applicant.num_614@email.com,76,Group_B,Inactive
APP-00615,1984-04-03,applicant.num_615@email.com,79,Group_C,Active
APP-00616,1982-10-24,applicant.num_616@email.com,82,Group_B,Inactive
APP-00617,1998-11-03,applicant_617@email.com,,Group_C,Active
APP-00618,1987-12-01,applicant_618@email.com,85,Group_B,Active
APP-00619,1985-07-25,applicant_619@email.com,70,Group_C,Inactive
APP-00620,1993-02-26,applicant_620@email.com,71,Group_B,Active
APP-00621,1992-07-23,applicant_621@email.com,78,Group_B,Active
APP-00622,1996-02-03,applicant_622@email.com,67,Group_A,Inactive
APP-00623,1995-05-13,applicant.num_623@email.com,85,Group_C,Active
APP-00624,1993-04-13,applicant_624@email.com,79,Group_C,Inactive
APP-00625,1994-05-10,applicant_625@email.com,82,Group_C,Inactive
APP-00626,1996-01-26,applicant_626@email.com,63,Group_C,Active
APP-00627,2000-04-22,applicant_627@email.com,70,Group_B,Active
APP-00628,1994-01-18,applicant.num_628@email.com,70,Group_B,Active
APP-00629,1984-07-02,applicant_629@email.com,83,Group_C,Active
APP-00630,1988-02-08,applicant.num_630@email.com,75,Group_C,Active
APP-00631,1986-10-20,applicant_631@email.com,87,Group_A,Active
APP-00632,1985-05-03,applicant_632@email.com,51,Group_C,Active
APP-00633,1981-12-25,applicant_633@email.com,76,Group_C,Inactive
APP-00634,1996-02-03,applicant_634@email.com,57,Group_C,Active
APP-00635,1995-07-02,applicant_635@email.com,74,Group_C,Inactive
APP-00636,1994-08-31,applicant_636@email.com,53,Group_A,Active
APP-00637,1998-09-01,applicant.num_637@email.com,77,Group_A,Active
APP-00638,1985-09-23,applicant.num_638@email.com,81,Group_C,Inactive
APP-00639,09-18-1985,applicant_639@email.com,66,Group_C,Active
APP-00640,1981-02-12,applicant_640@email.com,null,Group_A,Active
APP-00641,1997-12-04,applicant_641@email.com,76,Group_B,Active
APP-00642,1990-06-07,applicant_642@email.com,77,Group_C,Active
APP-00643,01-25-1998,applicant.num_643@email.com,63,Group_A,Active
APP-00644,1983-08-11,applicant_644@email.com,71,Group_B,Inactive
APP-00645,1991-12-29,applicant_645@email.com,51,Group_B,Active
APP-00646,1998-09-28,applicant_646@email.com,64,Group_B,Active
APP-00647,1980-10-26,applicant_647@email.com,56,Group_B,Active
APP-00648,1988-07-28,applicant_648@email.com,65,Group_C,Active
APP-00649,1997-07-17,applicant_649@email.com,58,Group_C,Active
APP-00650,1984-07-22,applicant_650@email.com,69,Group_B,Active
APP-00651,2000-12-04,applicant_651@email.com,83,Group_C,Inactive
APP-00652,1992-04-15,applicant_652email.com,72,Group_B,Active
APP-00653,1985-01-13,applicant_653@email.com,51,Group_C,Active
APP-00654,1991-08-26,applicant.num_654@email.com,59,Group_C,Active
APP-00655,09-09-1980,applicant_655@email.com,79,Group_A,Active
APP-00656,1990-12-19,applicant_656@email.com,57,Group_B,Active
APP-00657,12-11-1986,applicant.num_657@email.com,91,Group_A,Active
APP-00658,1993-10-11,applicant_658@email.com,61,Group_A,Active
APP-00659,1995-12-10,applicant_659@email.com,68,Group_C,Active
APP-00660,1981-11-30,applicant_660@email.com,51,Group_B,Active
APP-00661,1991-04-20,applicant_661@email.com,71,Group_B,Active
APP-00662,1999-04-26,applicant_662@email.com,81,Group_C,Inactive
APP-00663,1997-12-31,applicant_663@email.com,81,Group_A,Inactive
APP-00664,1984-10-31,applicant_664@email.com,65,Group_A,Active
APP-00665,1982-08-29,applicant_665@email.com,69,Group_B,Active
APP-00666,1992-02-08,applicant_666@email.com,84,Group_A,Active
APP-00667,1996-03-21,applicant_667@email.com,76,Group_B,Active
APP-00668,1996-07-29,applicant_668email.com,null,Group_A,Inactive
APP-00669,1996-06-08,applicant_669@email.com,54,Group_C,Active
APP-00670,2000-07-09,applicant.num_670@email.com,78,Group_B,Inactive
APP-00671,1994-05-28,applicant.num_671@email.com,60,Group_B,Active
APP-00672,1996-03-16,applicant_672@email.com,66,Group_B,Inactive
APP-00673,1987-08-05,applicant_673email.com,71,Group_A,Active
APP-00674,01-10-1994,applicant_674@email.com,79,Group_A,Inactive
APP-00675,1990-04-21,applicant_675@email.com,55,Group_C,Active
APP-00676,1993-06-12,applicant_676@email.com,57,Group_A,Inactive
APP-00677,02-13-1998,applicant_677@email.com,79,Group_B,Active
APP-00678,1988-01-11,applicant.num_678@email.com,93,Group_A,Active
APP-00679,1987-04-23,applicant_679@email.com,60,Group_C,Active
APP-00680,1987-08-23,applicant.num_680@email.com,61,Group_B,Inactive
APP-00681,05-28-1982,applicant.num_681@email.com,81,Group_C,Active
APP-00682,1982-07-26,applicant.num_682@email.com,77,Group_C,Active
APP-00683,09-27-1998,applicant_683@email.com,53,Group_C,Active
APP-00684,1983-01-13,applicant_684email.com,77,Group_A,Inactive
APP-00685,1985-06-20,applicant_685@email.com,80,Group_B,Active
APP-00686,07-27-1985,applicant_686@email.com,86,Group_A,Inactive
APP-00687,01-13-1993,applicant_687@email.com,56,Group_C,Active
APP-00688,1981-03-16,applicant_688@email.com,51,Group_C,Active
APP-00689,08-06-1997,applicant_689@email.com,78,Group_B,Active
APP-00690,1987-01-15,applicant_690@email.com,61,Group_C,Active
APP-00691,03-01-1984,applicant_691@email.com,73,Group_B,Active
APP-00692,1993-12-13,applicant_692@email.com,69,Group_A,Active
APP-00693,1988-05-22,applicant_693@email.com,65,Group_B,Active
APP-00694,1992-12-03,applicant_694@email.com,52,Group_C,Inactive
APP-00695,1991-09-26,applicant.num_695@email.com,53,Group_A,Active
